bid,secondary_index
5814416,"3
"
5814608,"7.4
"
5814754,"4.1
"
5814922,"5.9
"
5815034,"5
"
5815180,"6.7
"
5815374,"6.5
"
5815562,"5.9
"
5815744,"6.4
"
5815962,"4.5
"
5816078,"6.3
"
5816229,"5.2
"
5816379,"7
"
5816530,"4.3
"
5816653,"5.1
"
5816863,"5
"
5816982,"0
"
5817089,"4
"
5817276,"8
"
5817314,"3.9
"
5817526,"0
"
5817629,"3.5
"
5817809,"4
"
5817916,"1.3
"
5818126,"0
"
5818288,"7
"
5818401,"6.8
"
5818582,"0
"
5818662,"10
"
5818764,"6.7
"
5818951,"6.5
"
5818998,"6
"
5819079,"6.7
"
5819217,"5.5
"
5819328,"0
"
5819413,"0
"
5819534,"6
"
5819676,"8
"
5819756,"0
"
5819860,"0
"
5819894,"0
"
5820044,"4.8
"
5820192,"6.2
"
5820331,"5.3
"
5820462,"6.3
"
5820638,"8
"
5820720,"7.1
"
5820934,"6.7
"
5821079,"4.5
"
5821190,"4
"
5821305,"5.7
"
5821473,"8
"
5821548,"6
"
5821766,"5.8
"
5822009,"5
"
5822050,"0
"
5822155,"6
"
5822318,"6.3
"
5822479,"5.1
"
5822575,"6.8
"
5822791,"5.3
"
5822965,"6.9
"
5823217,"6.5
"
5823397,"5.9
"
5823542,"6.6
"
5823722,"6.3
"
5823818,"4.7
"
5823851,"4.6
"
5823969,"7.3
"
5824052,"6.6
"
5824239,"5.1
"
5824424,"6
"
5824668,"4.9
"
5824837,"5.5
"
5825014,"5.4
"
5825163,"6.7
"
5825368,"4.5
"
5825499,"5.5
"
5825712,"6.7
"
5825798,"4.7
"
5825977,"4.7
"
5826151,"3
"
5826289,"3.3
"
5826402,"0
"
5826516,"6.3
"
5826750,"6
"
5826860,"7
"
5826975,"6.8
"
5827084,"5.6
"
5827223,"0
"
5827319,"4.2
"
5827443,"0
"
5827591,"4.4
"
5827694,"6
"
5827888,"6
"
5828000,"6.5
"
5828108,"0
"
5828179,"0
"
5828219,"0
"
5828324,"0
"
5828454,"6.3
"
5828590,"5
"
5828717,"7
"
5828802,"5
"
5828969,"7
"
5829067,"0
"
5829157,"6
"
5829371,"9
"
5829473,"5.3
"
5829654,"4.8
"
5829798,"6
"
5829922,"5.8
"
5830079,"7
"
5830149,"6.3
"
5830265,"5.9
"
5830377,"6.7
"
5830615,"0
"
5830666,"0
"
5830843,"0
"
5830974,"7.5
"
5831081,"6.3
"
5831268,"5.5
"
5831390,"4.7
"
5831498,"6.8
"
5831639,"7.2
"
5831815,"7.8
"
5831936,"5.9
"
5832110,"5.1
"
5832260,"5
"
5832408,"6.2
"
5832584,"5.4
"
5832815,"2.8
"
5832963,"8.1
"
5833081,"0
"
5833243,"3.6
"
5833477,"6.2
"
5833592,"6.8
"
5833755,"5
"
5833864,"3.3
"
5833970,"6.5
"
5834196,"4.8
"
5834323,"6.5
"
5834520,"5.2
"
5834730,"5.7
"
5834944,"5.2
"
5835136,"10
"
5835208,"5.4
"
5835367,"4.5
"
5835480,"0
"
5835578,"6
"
5835689,"6.8
"
5835860,"7
"
5835964,"2.5
"
5836053,"7
"
5836130,"5.4
"
5836236,"0
"
5836399,"8
"
5836765,"0
"
5836980,"7
"
5837127,"6.2
"
5837251,"7
"
5837440,"8
"
5837616,"8
"
5837793,"6.5
"
5837921,"0
"
5837970,"0
"
5838079,"5.3
"
5838229,"6.8
"
5838360,"6.1
"
5838534,"3
"
5838643,"6.4
"
5838847,"6.5
"
5839051,"7
"
5839221,"6.5
"
5839344,"4.1
"
5839491,"6.8
"
5839569,"7
"
5839685,"6
"
5839781,"0
"
5839916,"7
"
5840123,"6
"
5840414,"5.8
"
5840526,"4
"
5840600,"7.3
"
5840744,"7.5
"
5840903,"6.3
"
5841045,"5.1
"
5841214,"5.3
"
5841364,"7
"
5841578,"6.7
"
5841745,"5.5
"
5841865,"8.3
"
5841908,"8
"
5842046,"7
"
5842171,"5.5
"
5842485,"0
"
5842609,"6.7
"
5842733,"8
"
5842871,"7.3
"
5842986,"8.1
"
5843185,"7.1
"
5843253,"0
"
5843384,"3.1
"
5843505,"6.3
"
5843648,"5.8
"
5843761,"5
"
5843836,"5
"
5844042,"0
"
5844149,"4.1
"
5844293,"8.3
"
5844482,"5.6
"
5844629,"8
"
5844699,"4.5
"
5844848,"5.2
"
5845008,"6.6
"
5845239,"4.9
"
5845402,"0
"
5845571,"6
"
5845650,"0
"
5845681,"6
"
5845813,"5.5
"
5845985,"6.9
"
5846132,"5.7
"
5846323,"5.6
"
5846547,"7.1
"
5846666,"4.8
"
5846830,"8.1
"
5847015,"0
"
5847051,"6.6
"
5847140,"7
"
5847311,"3.7
"
5847429,"0
"
5847610,"0
"
5847781,"7.2
"
5847898,"5.7
"
5848085,"6
"
5848124,"6.8
"
5848302,"7
"
5848385,"0
"
5848453,"9.5
"
5848588,"0
"
5848690,"6.7
"
5848832,"4.6
"
5848951,"0
"
5849093,"5.3
"
5849239,"5.7
"
5849387,"6.4
"
5849493,"5.4
"
5849718,"7.3
"
5849833,"7
"
5849921,"4.9
"
5850011,"6
"
5850129,"5
"
5850275,"5.7
"
5850385,"6.6
"
5850529,"4.5
"
5850642,"6.6
"
5850767,"0
"
5850912,"0
"
5851061,"5.3
"
5851204,"0
"
5851275,"0
"
5851381,"5.4
"
5851593,"8.5
"
5851730,"6.8
"
5851797,"3.5
"
5851844,"2.8
"
5851923,"5.5
"
5851972,"7
"
5852113,"5.8
"
5852426,"5
"
5852535,"6
"
5852681,"0
"
5852742,"6
"
5852921,"5.9
"
5853024,"6
"
5853175,"5.5
"
5853329,"7
"
5853511,"0
"
5853666,"5.5
"
5853822,"6.6
"
5853994,"6.4
"
5854174,"5.4
"
5854326,"7.3
"
5854451,"5.3
"
5854761,"5.8
"
5854939,"3.3
"
5855045,"5.4
"
5855132,"4.1
"
5855365,"6.8
"
5855533,"6.4
"
5855600,"6.2
"
5855714,"5.7
"
5855892,"5.5
"
5856100,"6.4
"
5856241,"5
"
5856321,"3.3
"
5856499,"5.2
"
5856710,"5.3
"
5856899,"4.9
"
5856964,"0
"
5857053,"5.8
"
5857233,"4.8
"
5857448,"5.5
"
5857594,"6
"
5857746,"6.3
"
5857849,"5
"
5857964,"5
"
5858160,"6.5
"
5858347,"4.7
"
5858554,"0.5
"
5858707,"0
"
5858788,"5.8
"
5858970,"7
"
5859078,"6.1
"
5859233,"0
"
5859275,"5
"
5859418,"6.2
"
5859684,"0
"
5859856,"0
"
5859971,"6
"
5860115,"6
"
5860225,"6
"
5860369,"5
"
5860403,"5.2
"
5860636,"3.2
"
5860815,"4.8
"
5860974,"7
"
5861176,"3
"
5861348,"4.7
"
5861457,"4.5
"
5861600,"5
"
5861778,"5.6
"
5861913,"5.5
"
5862135,"5.8
"
5862344,"5.9
"
5862457,"4.5
"
5862500,"3.8
"
5862540,"0
"
5862656,"7.3
"
5862770,"6.4
"
5862938,"6
"
5863132,"0
"
5863167,"8.8
"
5863274,"8.5
"
5863390,"0
"
5863461,"2.5
"
5863579,"5.4
"
5863699,"7.3
"
5863929,"5.5
"
5864040,"7.3
"
5864204,"6
"
5864275,"5.5
"
5864489,"5.1
"
5864592,"5.6
"
5864775,"7.8
"
5864886,"10
"
5865027,"0
"
5865147,"6.3
"
5865262,"6.5
"
5865393,"5
"
5865506,"10
"
5865585,"8.5
"
5865733,"8
"
5865891,"6.8
"
5866102,"0
"
5866212,"7.2
"
5866371,"7.3
"
5866489,"9
"
5866597,"7.5
"
5866842,"0
"
5866879,"2.8
"
5866913,"6.3
"
5867019,"0
"
5867053,"5.3
"
5867170,"0
"
5867206,"8.5
"
5867240,"4
"
5867355,"5
"
5867457,"4.8
"
5867537,"5
"
5867737,"8.5
"
5867833,"6.5
"
5867939,"4.2
"
5868126,"0
"
5868435,"6.5
"
5868550,"5.7
"
5868626,"6.2
"
5868736,"3.9
"
5868951,"5.7
"
5869098,"6.3
"
5869246,"5.2
"
5869416,"0
"
5869526,"0
"
5869637,"6.2
"
5869773,"7
"
5869934,"5.5
"
5870052,"4.6
"
5870167,"8
"
5870248,"5.8
"
5870365,"0
"
5870540,"5
"
5870580,"6
"
5870770,"7.1
"
5871007,"6.9
"
5871149,"0
"
5871180,"2
"
5871288,"7.5
"
5871401,"0
"
5871477,"0
"
5871581,"0
"
5871644,"5
"
5871768,"5.5
"
5871877,"6.3
"
5872038,"5
"
5872171,"5.8
"
5872321,"10
"
5872525,"5.6
"
5872718,"6
"
5872901,"7.8
"
5873025,"6.5
"
5873064,"0
"
5873110,"7.1
"
5873333,"0
"
5873366,"0
"
5873406,"6.4
"
5873447,"5
"
5873595,"5
"
5873709,"3.3
"
5873943,"4.5
"
5874107,"0
"
5874218,"6.5
"
5874377,"7
"
5874537,"5
"
5874649,"6.8
"
5874803,"5
"
5874901,"5.8
"
5875147,"6.8
"
5875298,"0
"
5875371,"5
"
5875417,"4.7
"
5875592,"8
"
5875677,"6.7
"
5875854,"3.5
"
5876022,"0
"
5876053,"8.4
"
5876171,"7.4
"
5876314,"10
"
5876422,"6.8
"
5876644,"5
"
5876760,"6.5
"
5876850,"4.8
"
5876955,"0
"
5876996,"0
"
5877045,"5.9
"
5877123,"7.2
"
5877202,"6.7
"
5877320,"3.9
"
5877468,"6.5
"
5877591,"6.9
"
5877670,"7.8
"
5877747,"8.5
"
5877852,"7.4
"
5878004,"5.3
"
5878087,"4
"
5878200,"9
"
5878244,"8.1
"
5878326,"5
"
5878394,"6
"
5878453,"7
"
5878594,"5
"
5878696,"6.6
"
5878841,"3.3
"
5878915,"4.6
"
5879031,"7.4
"
5879208,"4
"
5879355,"1
"
5879464,"2.8
"
5879615,"5
"
5879796,"6.9
"
5879967,"0
"
5880058,"6.8
"
5880171,"6
"
5880210,"5.7
"
5880397,"7.5
"
5880509,"2.6
"
5880748,"6.2
"
5880964,"7.9
"
5881228,"5.3
"
5881335,"3.9
"
5881512,"3.5
"
5881629,"0
"
5881659,"6
"
5881775,"7.5
"
5881861,"4
"
5881959,"4
"
5882059,"6.8
"
5882137,"4.8
"
5882224,"7.5
"
5882373,"4.5
"
5882463,"3.5
"
5882569,"4.5
"
5882607,"3.8
"
5882711,"3.9
"
5882862,"3.8
"
5883005,"5.1
"
5883163,"5.6
"
5883337,"0
"
5883446,"6
"
5883559,"7.3
"
5883707,"5.8
"
5883851,"5.4
"
5883957,"6
"
5884041,"4.5
"
5884171,"5.5
"
5884320,"0
"
5884463,"8
"
5884548,"6.1
"
5884659,"0
"
5884839,"6.5
"
5884959,"8
"
5885083,"6.5
"
5885291,"6.3
"
5885397,"5.9
"
5885546,"6.9
"
5885715,"6.4
"
5885859,"6.5
"
5886030,"5.3
"
5886200,"6.2
"
5886317,"6.4
"
5886488,"6.5
"
5886596,"7.5
"
5886849,"5.7
"
5886958,"3.5
"
5887107,"6.4
"
5887243,"7.7
"
5887438,"7.6
"
5887588,"7.1
"
5887794,"6.7
"
5887967,"7.7
"
5888117,"5.2
"
5888258,"5.7
"
5888410,"7.7
"
5888587,"5.3
"
5888699,"6.6
"
5888852,"7.3
"
5888945,"7.4
"
5889060,"7.3
"
5889254,"3
"
5889397,"6.4
"
5889595,"7.1
"
5889828,"7.6
"
5890022,"7
"
5890153,"7.6
"
5890297,"4.2
"
5890442,"4.6
"
5890612,"6.4
"
5890854,"5.6
"
5891039,"5.6
"
5891219,"5.8
"
5891399,"4.5
"
5891576,"6.6
"
5891694,"6.6
"
5891779,"6.7
"
5892024,"3.5
"
5892204,"4.2
"
5892378,"5.9
"
5892550,"6.6
"
5892663,"7.3
"
5892780,"10
"
5892849,"5.9
"
5892996,"6.8
"
5893152,"6.4
"
5893270,"7.2
"
5893488,"4.3
"
5893632,"8
"
5893754,"5.4
"
5893889,"6
"
5894029,"6.5
"
5894109,"5
"
5894270,"0
"
5894305,"5.7
"
5894401,"7
"
5894522,"4.5
"
5894604,"6
"
5894733,"0
"
5894848,"5.5
"
5895034,"6.7
"
5895224,"7.2
"
5895436,"7.8
"
5895562,"0
"
5895685,"6
"
5895806,"6
"
5895990,"4.8
"
5896240,"5.9
"
5896392,"6.1
"
5896612,"7.2
"
5896819,"4.9
"
5896930,"5.5
"
5897077,"6.2
"
5897324,"4.5
"
5897429,"3.8
"
5897609,"7
"
5897718,"5
"
5897939,"6.6
"
5898113,"5
"
5898251,"7.8
"
5898358,"6.5
"
5898544,"10
"
5898684,"6.8
"
5898812,"6.9
"
5899021,"5.7
"
5899137,"6.9
"
5899246,"3.3
"
5899453,"7
"
5899531,"3.8
"
5899650,"6.3
"
5899757,"7.5
"
5899872,"7
"
5899952,"0
"
5900018,"5.3
"
5900213,"6
"
5900327,"0
"
5900445,"0
"
5900558,"7.3
"
5900706,"7.4
"
5900927,"5.7
"
5901034,"0
"
5901075,"10
"
5901127,"0
"
5901235,"5.6
"
5901404,"1
"
5901543,"6.9
"
5901694,"5.6
"
5901829,"4.9
"
5901955,"5.9
"
5902114,"6.1
"
5902220,"6.3
"
5902391,"4.2
"
5902576,"7
"
5902689,"3.4
"
5902795,"6
"
5902879,"3.6
"
5903068,"5
"
5903153,"5.3
"
5903353,"0
"
5903528,"6.2
"
5903667,"5.1
"
5903806,"5.7
"
5903946,"4.2
"
5904097,"4.8
"
5904163,"6
"
5904238,"5.3
"
5904407,"6.1
"
5904534,"4.5
"
5904703,"5.1
"
5904868,"0
"
5905039,"0
"
5905142,"2.3
"
5905311,"0
"
5905376,"0
"
5905410,"5.8
"
5905589,"6.2
"
5905775,"6.5
"
5905958,"5.8
"
5906143,"6.8
"
5906260,"0
"
5906289,"6
"
5906360,"8.4
"
5906504,"6
"
5906541,"6.3
"
5906655,"6.6
"
5906754,"6.4
"
5906863,"5.6
"
5907029,"4
"
5907105,"7.4
"
5907212,"6.1
"
5907452,"5.5
"
5907719,"0
"
5907835,"8
"
5907976,"7
"
5908116,"8.3
"
5908245,"6.1
"
5908356,"0
"
5908437,"5.2
"
5908649,"6.7
"
5908766,"8
"
5908865,"6.5
"
5908953,"6
"
5909062,"7.3
"
5909206,"0
"
5909263,"6.5
"
5909416,"0
"
5909519,"5.3
"
5909734,"3.9
"
5909964,"6.7
"
5910114,"6.1
"
5910284,"8.2
"
5910440,"10
"
5910584,"6
"
5910700,"7.1
"
5910870,"7.1
"
5911065,"6.7
"
5911238,"8
"
5911359,"9
"
5911481,"7
"
5911638,"4.5
"
5911781,"5.7
"
5911900,"7
"
5912030,"8
"
5912150,"7
"
5912321,"6.1
"
5912452,"5
"
5912568,"3.9
"
5912735,"7.3
"
5912845,"6.1
"
5913057,"6.8
"
5913172,"5.6
"
5913311,"7.2
"
5913490,"4.3
"
5913633,"4.4
"
5913748,"5.6
"
5913895,"5.3
"
5914013,"7.2
"
5914133,"4.4
"
5914270,"5.2
"
5914546,"6.3
"
5914854,"5.4
"
5915034,"5.6
"
5915225,"6.7
"
5915369,"6.7
"
5915453,"6
"
5915503,"6.7
"
5915568,"9
"
5915705,"6.7
"
5915904,"7.3
"
5916005,"5.6
"
5916145,"6.7
"
5916226,"6
"
5916363,"5.7
"
5916398,"6.5
"
5916507,"6
"
5916643,"4
"
5916745,"8
"
5916899,"0
"
5916944,"4.9
"
5917076,"7.1
"
5917206,"6.9
"
5917330,"7
"
5917431,"6
"
5917541,"3.5
"
5917798,"6.7
"
5917907,"5.9
"
5918051,"5.2
"
5918158,"5.7
"
5918300,"4.9
"
5918474,"4.3
"
5918649,"6
"
5918780,"6.8
"
5918854,"9.3
"
5918987,"7.3
"
5919134,"6.1
"
5919271,"5.5
"
5919378,"4.7
"
5919662,"7.2
"
5919921,"6.2
"
5920050,"5.7
"
5920177,"4
"
5920289,"5.8
"
5920488,"4.8
"
5920659,"5.2
"
5920822,"0
"
5920975,"8
"
5921134,"6
"
5921189,"0
"
5921311,"8
"
5921459,"0
"
5921583,"8
"
5921771,"9.2
"
5921901,"0
"
5922012,"0
"
5922050,"5.2
"
5922165,"6.4
"
5922343,"2.5
"
5922428,"2.5
"
5922485,"6.7
"
5922618,"5.6
"
5922764,"4.7
"
5922872,"4.4
"
5923048,"5.3
"
5923193,"7
"
5923371,"7
"
5923550,"6.8
"
5923770,"3.3
"
5923852,"3.9
"
5924031,"5
"
5924112,"0
"
5924260,"5
"
5924379,"6.8
"
5924564,"5.3
"
5924708,"6.8
"
5924938,"0
"
5925094,"0
"
5925197,"0
"
5925305,"0
"
5925410,"4
"
5925543,"7
"
5925660,"5.5
"
5925836,"4.5
"
5925985,"0
"
5926057,"4.7
"
5926270,"0
"
5926419,"6.4
"
5926594,"8
"
5926692,"6.7
"
5926872,"7
"
5926906,"6.1
"
5927053,"5.3
"
5927171,"4
"
5927346,"5.2
"
5927468,"8.5
"
5927540,"6.8
"
5927701,"7
"
5927834,"0
"
5927874,"6.6
"
5927992,"7.7
"
5928062,"4.5
"
5928129,"8.3
"
5928206,"5.7
"
5928468,"5.6
"
5928603,"0
"
5928820,"4.8
"
5928948,"5.1
"
5929102,"4.8
"
5929290,"0
"
5929436,"8
"
5929615,"5
"
5929739,"5
"
5929853,"4
"
5930054,"0
"
5930137,"6.5
"
5930213,"4
"
5930390,"5.1
"
5930507,"4.5
"
5930699,"7.2
"
5930819,"4.4
"
5930997,"5.8
"
5931141,"4.3
"
5931283,"0
"
5931423,"7.6
"
5931544,"7.2
"
5931677,"7.3
"
5931883,"0
"
5931943,"5.1
"
5932116,"0
"
5932265,"3.5
"
5932375,"0
"
5932486,"5.1
"
5932702,"7
"
5932850,"5
"
5933000,"6
"
5933206,"5.5
"
5933381,"6.2
"
5933524,"0
"
5933632,"7.7
"
5933769,"8
"
5933949,"6
"
5934054,"6
"
5934190,"4.6
"
5934325,"0
"
5934409,"0
"
5934519,"7
"
5934588,"6.5
"
5934830,"6
"
5934944,"4
"
5935062,"7
"
5935172,"6.3
"
5935280,"6.7
"
5935387,"5.5
"
5935464,"5.4
"
5935573,"0
"
5935683,"7.4
"
5935801,"7.5
"
5936084,"6.3
"
5936204,"6.6
"
5936410,"0
"
5936498,"4.8
"
5936600,"5.2
"
5936738,"7.7
"
5936814,"8
"
5936986,"6.7
"
5937093,"6
"
5937228,"5.9
"
5937399,"5
"
5937571,"7.2
"
5937773,"6.8
"
5937905,"6.6
"
5938018,"0
"
5938061,"4.3
"
5938194,"8
"
5938227,"4.6
"
5938414,"0
"
5938523,"6
"
5938633,"10
"
5938746,"0
"
5938859,"7
"
5938969,"0
"
5939078,"7
"
5939224,"0
"
5939364,"0
"
5939473,"7
"
5939575,"6.5
"
5939751,"8
"
5939859,"0
"
5939969,"6.8
"
5940082,"0
"
5940194,"8
"
5940302,"6
"
5940410,"7
"
5940517,"6.5
"
5940663,"0
"
5940782,"7.7
"
5940942,"4.6
"
5941128,"4
"
5941302,"6.3
"
5941426,"5.7
"
5941633,"6.2
"
5941748,"8
"
5941817,"6.7
"
5942005,"5.3
"
5942169,"3.2
"
5942274,"8
"
5942423,"7.3
"
5942532,"5.5
"
5942716,"4.7
"
5942909,"7.6
"
5943054,"5.8
"
5943091,"7.4
"
5943185,"7.3
"
5943297,"7.7
"
5943403,"5
"
5943434,"4
"
5943466,"6.4
"
5943661,"4.5
"
5943847,"5.3
"
5943921,"6
"
5944002,"7.2
"
5944161,"6
"
5944299,"6
"
5944439,"8.7
"
5944590,"5
"
5944774,"7
"
5944941,"6
"
5945125,"5.6
"
5945251,"4
"
5945377,"5.7
"
5945411,"5.9
"
5945588,"4.5
"
5945715,"7.5
"
5945820,"5
"
5945960,"5
"
5946044,"0
"
5946154,"3.8
"
5946277,"6.3
"
5946426,"4.8
"
5946574,"5.8
"
5946685,"0
"
5946798,"4.3
"
5946968,"0
"
5947115,"0
"
5947222,"4.8
"
5947304,"6.3
"
5947483,"7.5
"
5947601,"0
"
5947680,"5.3
"
5947763,"2
"
5947870,"5
"
5948001,"3.8
"
5948161,"4.8
"
5948305,"7
"
5948423,"3
"
5948595,"4
"
5948733,"7.3
"
5948853,"4.8
"
5948991,"8
"
5949025,"7.1
"
5949153,"6.8
"
5949328,"4.7
"
5949436,"8
"
5949631,"0
"
5949676,"3.7
"
5949859,"0
"
5949888,"6.9
"
5950022,"6.6
"
5950164,"0
"
5950266,"6.8
"
5950441,"5.7
"
5950573,"0
"
5950682,"5.1
"
5950847,"7.1
"
5950992,"5.4
"
5951169,"6.5
"
5951282,"4.8
"
5951424,"6.9
"
5951508,"5.9
"
5951616,"7.6
"
5951673,"7
"
5951801,"0
"
5951969,"8.2
"
5952106,"7.3
"
5952219,"7
"
5952334,"7.4
"
5952411,"8.7
"
5952490,"7.7
"
5952612,"7.1
"
5952700,"6.9
"
5952820,"8
"
5952947,"8.2
"
5953091,"5.3
"
5953192,"5.6
"
5953297,"4.8
"
5953440,"5.7
"
5953560,"6.4
"
5953703,"5.7
"
5953813,"0
"
5953956,"6.9
"
5954096,"4.2
"
5954204,"5.1
"
5954366,"3.5
"
5954570,"0
"
5954680,"3.1
"
5954835,"5.5
"
5954942,"7.1
"
5955076,"6.7
"
5955223,"3.4
"
5955373,"6
"
5955478,"2
"
5955622,"0
"
5955715,"4
"
5955801,"5.4
"
5955910,"0
"
5956018,"0
"
5956128,"0
"
5956282,"4.8
"
5956353,"0
"
5956500,"9
"
5956611,"8
"
5956690,"7.4
"
5956906,"5.3
"
5957043,"6.7
"
5957298,"6.2
"
5957473,"5
"
5957579,"7.5
"
5957690,"5
"
5957776,"3
"
5957892,"4
"
5958007,"0
"
5958099,"0
"
5958245,"6.5
"
5958362,"4.3
"
5958501,"5.7
"
5958615,"6
"
5958736,"6.5
"
5958853,"4.5
"
5958971,"5.4
"
5959117,"5
"
5959255,"7.8
"
5959503,"7.5
"
5959608,"7.4
"
5959758,"4
"
5959914,"6.7
"
5960026,"8.5
"
5960286,"0
"
5960397,"5.7
"
5960512,"8.5
"
5960675,"8
"
5960793,"3.3
"
5960922,"4.5
"
5961105,"5
"
5961154,"5.5
"
5961198,"6
"
5961269,"6
"
5961312,"4.3
"
5961361,"6.3
"
5961405,"6
"
5961521,"3.5
"
5961637,"0
"
5961782,"10
"
5961895,"0
"
5961999,"7
"
5962116,"0
"
5962254,"0
"
5962389,"0
"
5962466,"9.5
"
5962543,"5
"
5962656,"7.5
"
5962895,"4.4
"
5963012,"3.5
"
5963159,"7.3
"
5963284,"3.8
"
5963451,"7.4
"
5963574,"4.5
"
5963810,"9
"
5963889,"7
"
5963922,"5.4
"
5964095,"4.6
"
5964244,"6.3
"
5964382,"6.9
"
5964564,"6.4
"
5964709,"7.2
"
5964863,"7.2
"
5965042,"4.5
"
5965149,"0
"
5965191,"6.3
"
5965314,"5.4
"
5965489,"5.3
"
5965669,"1.5
"
5965797,"3.8
"
5965976,"5.8
"
5966125,"8
"
5966237,"0
"
5966305,"6.2
"
5966478,"6.3
"
5966646,"6.5
"
5966807,"7
"
5966921,"6.7
"
5967052,"7
"
5967201,"5
"
5967336,"5.8
"
5967509,"7.2
"
5967712,"8
"
5967844,"4.1
"
5967919,"6.3
"
5968070,"4.7
"
5968289,"5.9
"
5968469,"5.9
"
5968659,"5.8
"
5968732,"5.5
"
5968851,"7.3
"
5969021,"7.7
"
5969123,"0
"
5969263,"0
"
5969375,"0
"
5969522,"8
"
5969631,"5
"
5969806,"6.4
"
5969918,"4.5
"
5970034,"5
"
5970161,"7.5
"
5970276,"6.4
"
5970428,"6
"
5970615,"3.3
"
5970730,"0
"
5970812,"5.8
"
5970920,"2.5
"
5971077,"7
"
5971257,"0
"
5971405,"6.7
"
5971619,"3
"
5971757,"7.7
"
5971867,"5.8
"
5972058,"6
"
5972216,"4
"
5972326,"5.7
"
5972442,"6.6
"
5972695,"5.8
"
5972899,"6.5
"
5973012,"0
"
5973122,"6.3
"
5973288,"0
"
5973480,"6.3
"
5973630,"7.3
"
5973736,"4.9
"
5973919,"4.8
"
5974141,"6.1
"
5974290,"6.2
"
5974474,"5.5
"
5974646,"3.7
"
5974783,"6
"
5974993,"7.1
"
5975171,"7.2
"
5975326,"4.8
"
5975405,"0
"
5975438,"7.7
"
5975687,"0
"
5975843,"4.4
"
5976051,"6
"
5976231,"7
"
5976301,"6.3
"
5976439,"6.4
"
5976583,"6.2
"
5976705,"7.1
"
5976894,"6.7
"
5977035,"6
"
5977240,"6.8
"
5977279,"5.9
"
5977416,"0
"
5977593,"1
"
5977705,"5
"
5977849,"6.1
"
5977991,"6
"
5978177,"6.5
"
5978286,"6.8
"
5978495,"6.2
"
5978616,"6.1
"
5978675,"5.5
"
5978775,"4.9
"
5978947,"0
"
5979070,"8.7
"
5979328,"8
"
5979438,"5.5
"
5979544,"6.5
"
5979639,"7.8
"
5979784,"0
"
5979843,"6.5
"
5979984,"6
"
5980134,"7.9
"
5980326,"6.6
"
5980490,"5.5
"
5980586,"6.8
"
5980737,"3.4
"
5980834,"6.6
"
5981113,"5.9
"
5981268,"5.6
"
5981411,"7.4
"
5981522,"3.8
"
5981631,"6
"
5981840,"4.9
"
5981918,"5.6
"
5982116,"0
"
5982200,"0
"
5982234,"4.8
"
5982337,"7.3
"
5982447,"5.4
"
5982646,"6.1
"
5982834,"7.7
"
5982976,"7.6
"
5983112,"5.7
"
5983276,"8.6
"
5983460,"5.4
"
5983618,"3.3
"
5983791,"5.4
"
5983895,"4.1
"
5983971,"6.3
"
5984112,"5
"
5984255,"0
"
5984357,"5
"
5984519,"7.3
"
5984660,"5.9
"
5984852,"6.9
"
5985041,"4.5
"
5985239,"4
"
5985321,"5.9
"
5985430,"7.1
"
5985498,"4
"
5985605,"5
"
5985721,"6
"
5985844,"5.1
"
5986017,"4.5
"
5986130,"6
"
5986248,"4.4
"
5986400,"4.3
"
5986464,"4.4
"
5986640,"6.3
"
5986749,"6.2
"
5986918,"4
"
5987075,"7
"
5987184,"6.2
"
5987314,"5.8
"
5987447,"6.5
"
5987564,"8
"
5987730,"6
"
5987843,"6
"
5987992,"3.8
"
5988105,"0
"
5988200,"8
"
5988290,"7
"
5988370,"5
"
5988450,"6.5
"
5988626,"6
"
5988799,"6.6
"
5989016,"5.6
"
5989161,"5.9
"
5989308,"7.8
"
5989492,"7.4
"
5989656,"6.7
"
5989900,"6.5
"
5990116,"6.7
"
5990270,"6.5
"
5990408,"6.8
"
5990588,"5.8
"
5990764,"6.7
"
5990917,"5
"
5990983,"6.5
"
5991103,"7.3
"
5991349,"6
"
5991461,"6.7
"
5991601,"5.3
"
5991775,"5.9
"
5991979,"6.6
"
5992063,"7.5
"
5992209,"6
"
5992351,"7
"
5992471,"0
"
5992536,"0
"
5992614,"5.5
"
5992824,"0
"
5992896,"6
"
5993012,"4.5
"
5993153,"7.3
"
5993312,"7.3
"
5993472,"6.8
"
5993669,"5.5
"
5993745,"6.5
"
5993855,"4.3
"
5994042,"7.7
"
5994172,"6
"
5994267,"0
"
5994432,"6
"
5994622,"5.8
"
5994732,"5.1
"
5994850,"6.1
"
5995027,"6.1
"
5995174,"7.3
"
5995279,"5.2
"
5995475,"5
"
5995649,"5.1
"
5995792,"5.6
"
5995908,"5.4
"
5996165,"6.5
"
5996416,"0
"
5996524,"7
"
5996658,"6.4
"
5996916,"5
"
5997054,"4.5
"
5997266,"3
"
5997408,"7.5
"
5997624,"5.2
"
5997786,"5.5
"
5997924,"6
"
5998164,"3.6
"
5998375,"7
"
5998522,"8
"
5998656,"4.5
"
5998803,"4
"
5999011,"5
"
5999221,"5.1
"
5999444,"4.3
"
5999662,"9
"
5999817,"5.3
"
5999970,"6.2
"
6000259,"6.5
"
6000426,"0
"
6000648,"0
"
6000802,"6.7
"
6000961,"0
"
6001029,"6.4
"
6001212,"0
"
6001344,"5.6
"
6001464,"5
"
6001616,"6.4
"
6001764,"7
"
6001979,"6
"
6002126,"6.5
"
